siClasificacion,siSubClasificacion,iIdProducto,vCodigo,iNombre,iCaracteristica,iMarca,vModelo,siUnidadCompra,siUnidadConsumo,dStock,dCantidadMinima,dFechacreacion,dFechaUltimoMovimiento,bEstado,bEsdeConteo
1,6,2007,01.006.0106,360,1804,332,,1,1,NULL,1.00,2015-03-04 11:09:00,NULL,1,0
1,5,2008,01.005.0514,97,1805,303,,1,1,NULL,100.00,2015-03-05 09:41:00,NULL,1,0
3,1,2009,03.001.0194,43,1806,50,,1,1,NULL,1.00,2015-03-23 09:33:00,NULL,1,0
3,1,2010,03.001.0195,43,1807,50,,1,1,NULL,1.00,2015-03-23 09:36:00,NULL,1,0
3,1,2011,03.001.0196,43,1808,50,,1,1,NULL,1.00,2015-03-23 09:37:00,NULL,1,0
1,6,2012,01.006.0107,360,1809,332,,1,1,NULL,1.00,2015-03-26 09:33:00,NULL,1,0
1,5,2013,01.005.0515,85,1810,118,,1,1,NULL,1.00,2015-04-08 09:49:00,NULL,1,0
1,5,2014,01.005.0516,85,1811,118,,1,1,NULL,1.00,2015-04-08 09:49:00,NULL,1,0
1,5,2015,01.005.0517,85,1812,118,,1,1,NULL,1.00,2015-04-08 09:49:00,NULL,1,0
1,5,2016,01.005.0518,85,1813,98,,1,1,NULL,1.00,2015-04-08 09:50:00,NULL,1,0
2,1,2017,02.001.0137,191,1814,349,,1,1,NULL,1.00,2015-04-08 10:48:00,NULL,1,0
2,1,2018,02.001.0138,492,1815,86,,1,1,NULL,1.00,2015-04-08 10:58:00,NULL,1,0
3,1,2019,03.001.0197,372,435,350,,1,1,NULL,1.00,2015-04-08 11:10:00,NULL,1,0
1,3,2020,01.003.0354,72,1816,1,,13,13,NULL,1.00,2015-04-09 09:25:00,NULL,1,0
1,1,2021,01.001.0405,493,1817,40,,1,1,NULL,5.00,2015-04-13 11:54:00,NULL,1,0
1,5,2022,01.005.0519,171,1818,351,,1,1,NULL,2.00,2015-04-20 10:15:00,NULL,1,0
1,5,2023,01.005.0520,94,1819,352,,1,1,NULL,20.00,2015-04-20 10:15:00,NULL,1,0
1,5,2024,01.005.0521,494,1820,353,,1,1,NULL,1.00,2015-04-20 11:27:00,NULL,1,0
1,5,2025,01.005.0522,302,1821,40,,4,5,NULL,1.00,2015-04-21 12:56:00,NULL,1,0
1,5,2026,01.005.0523,317,1822,149,,15,15,NULL,1.00,2015-04-22 12:07:00,NULL,1,0
2,1,2027,02.001.0139,48,1823,40,,1,1,NULL,1.00,2015-05-04 10:40:00,NULL,1,0
1,3,2028,01.003.0355,118,1824,40,,1,1,NULL,1.00,2015-05-06 09:10:00,NULL,0,1
1,3,2029,01.003.0356,45,1825,40,,1,1,NULL,1.00,2015-05-06 09:11:00,NULL,1,0
1,5,2030,01.005.0524,118,1826,40,,1,1,NULL,1.00,2015-05-06 09:12:00,NULL,1,0
1,3,2031,01.003.0357,139,1827,176,,1,1,NULL,1.00,2015-05-06 09:16:00,NULL,1,0
1,6,2032,01.006.0108,360,1828,299,,1,1,NULL,1.00,2015-05-06 12:27:00,NULL,1,0
1,5,2033,01.005.0525,171,1829,272,,1,1,NULL,2.00,2015-05-12 10:51:00,NULL,1,0
1,5,2034,01.005.0526,495,1830,40,,1,1,NULL,1.00,2015-05-12 10:51:00,NULL,1,0
1,5,2035,01.005.0527,275,1831,40,,1,1,NULL,2.00,2015-05-12 10:53:00,NULL,1,0
1,6,2036,01.006.0109,313,938,354,,1,1,NULL,1.00,2015-05-13 09:54:00,NULL,1,0
2,1,2037,02.001.0140,20,1832,355,,1,1,NULL,1.00,2015-05-18 12:36:00,NULL,1,0
1,5,2038,01.005.0528,171,1834,356,,1,1,NULL,1.00,2015-05-29 11:07:00,NULL,1,0
1,5,2039,01.005.0529,182,1038,357,,1,1,NULL,5.00,2015-05-29 11:25:00,NULL,1,0
1,3,2040,01.003.0358,139,1835,176,,1,1,NULL,1.00,2015-05-29 11:44:00,NULL,1,0
5,2,2041,05.002.0017,496,1836,40,,1,1,NULL,1.00,2015-06-10 09:59:00,NULL,1,0
5,2,2042,05.002.0018,497,1837,40,,1,1,NULL,1.00,2015-06-10 10:00:00,NULL,1,0
5,2,2043,05.002.0019,498,1838,40,,1,1,NULL,1.00,2015-06-10 10:00:00,NULL,1,0
1,6,2044,01.006.0110,470,1839,354,,1,1,NULL,1.00,2015-06-17 12:40:00,NULL,1,0
1,6,2045,01.006.0111,470,1840,354,,1,1,NULL,1.00,2015-06-17 12:41:00,NULL,1,0
2,1,2046,02.001.0141,108,1841,358,,1,1,NULL,1.00,2015-06-19 11:07:00,NULL,1,0
1,5,2047,01.005.0530,85,1842,348,,1,1,NULL,1.00,2015-06-29 10:51:00,NULL,1,0
1,5,2048,01.005.0531,85,1843,348,,1,1,NULL,1.00,2015-06-29 10:51:00,NULL,1,0
1,5,2049,01.005.0532,85,1844,348,,1,1,NULL,1.00,2015-06-29 10:51:00,NULL,1,0
1,5,2050,01.005.0533,85,1845,348,,1,1,NULL,1.00,2015-06-29 10:51:00,NULL,1,0
1,5,2051,01.005.0534,85,1955,40,,1,1,NULL,1.00,2015-06-29 10:52:00,NULL,1,0
1,5,2052,01.005.0535,85,1847,348,,1,1,NULL,1.00,2015-06-29 10:53:00,NULL,1,0
2,1,2053,02.001.0142,101,1848,4,,1,1,NULL,1.00,2015-07-03 09:54:00,NULL,1,0
3,1,2054,03.001.0198,499,1849,40,,1,1,NULL,1.00,2015-07-03 10:22:00,NULL,1,0
3,1,2055,03.001.0199,499,1850,40,,1,1,NULL,1.00,2015-07-03 10:23:00,NULL,1,0
3,1,2056,03.001.0200,340,1851,359,,11,11,NULL,1.00,2015-07-03 10:26:00,NULL,1,0
3,1,2057,03.001.0201,243,1852,184,,1,1,NULL,1.00,2015-07-03 10:31:00,NULL,1,0
1,6,2058,01.006.0112,500,1853,360,,1,1,NULL,1.00,2015-07-20 12:01:00,NULL,1,0
1,6,2059,01.006.0113,502,1854,40,,1,1,NULL,1.00,2015-07-20 12:01:00,NULL,1,0
1,6,2060,01.006.0114,360,1855,360,,1,1,NULL,1.00,2015-07-20 12:02:00,NULL,1,0
1,6,2061,01.006.0115,503,1856,354,,1,1,NULL,1.00,2015-07-20 12:09:00,NULL,1,0
1,5,2062,01.005.0536,95,1857,15,,1,1,NULL,2.00,2015-07-23 12:35:00,NULL,1,0
1,3,2063,01.003.0359,72,1858,211,,1,1,NULL,20.00,2015-07-31 09:41:00,NULL,1,0
1,5,2064,01.005.0537,85,1859,348,,1,1,NULL,5.00,2015-07-31 11:25:00,NULL,1,0
1,5,2065,01.005.0538,85,1860,348,,1,1,NULL,5.00,2015-07-31 11:25:00,NULL,1,0
1,5,2066,01.005.0539,85,1956,40,,1,1,NULL,1.00,2015-07-31 11:27:00,NULL,1,0
1,5,2067,01.005.0540,85,1862,348,,1,1,NULL,5.00,2015-07-31 11:29:00,NULL,1,0
1,5,2068,01.005.0541,85,1957,40,,1,1,NULL,2.00,2015-07-31 11:29:00,NULL,1,0
1,5,2069,01.005.0542,85,1864,348,,1,1,NULL,5.00,2015-07-31 11:29:00,NULL,1,0
1,5,2070,01.005.0543,85,1865,348,,1,1,NULL,5.00,2015-07-31 11:30:00,NULL,1,0
1,5,2071,01.005.0544,85,1866,348,,1,1,NULL,5.00,2015-07-31 11:30:00,NULL,1,0
1,5,2072,01.005.0545,85,1867,348,,1,1,NULL,5.00,2015-07-31 11:30:00,NULL,1,0
1,5,2073,01.005.0546,504,1868,40,,1,1,NULL,1.00,2015-08-04 11:02:00,NULL,1,0
1,5,2074,01.005.0547,505,1869,40,,1,1,NULL,1.00,2015-08-05 10:13:00,NULL,1,0
1,5,2075,01.005.0548,94,260,352,,1,1,NULL,10.00,2015-08-05 12:52:00,NULL,1,0
1,5,2076,01.005.0549,45,1870,37,,1,1,NULL,1.00,2015-08-07 11:41:00,NULL,0,1
1,5,2077,01.005.0550,506,1871,143,,1,1,NULL,2.00,2015-08-07 12:51:00,NULL,1,0
1,3,2078,01.003.0360,139,1872,176,,1,1,NULL,1.00,2015-08-20 09:18:00,NULL,1,0
1,6,2079,01.006.0116,462,938,354,,1,1,NULL,1.00,2015-08-26 12:41:00,NULL,1,0
1,6,2080,01.006.0117,442,938,354,,1,1,NULL,1.00,2015-08-26 12:41:00,NULL,1,0
5,1,2081,05.001.0060,507,1873,40,,1,1,NULL,1.00,2015-08-31 10:18:00,NULL,1,0
4,1,2082,04.001.0014,208,1874,40,,1,1,NULL,5.00,2015-08-31 11:43:00,NULL,1,0
4,1,2083,04.001.0015,208,1875,40,,1,1,NULL,5.00,2015-08-31 11:44:00,NULL,1,0
4,1,2084,04.001.0016,208,1876,40,,1,1,NULL,5.00,2015-08-31 11:44:00,NULL,1,0
4,1,2085,04.001.0017,208,1877,40,,1,1,NULL,5.00,2015-08-31 11:44:00,NULL,1,0
1,5,2086,01.005.0551,94,1819,117,,1,1,NULL,200.00,2015-09-01 09:58:00,NULL,1,0
1,5,2087,01.005.0552,478,331,40,,1,1,NULL,1.00,2015-09-02 10:55:00,NULL,1,0
3,1,2088,03.001.0202,64,408,31,,1,1,NULL,1.00,2015-09-02 11:49:00,NULL,1,0
3,1,2089,03.001.0203,372,435,434,,1,1,NULL,1.00,2015-09-02 11:49:00,NULL,1,0
1,6,2090,01.006.0118,360,1878,354,,1,1,NULL,1.00,2015-09-04 12:28:00,NULL,1,0
1,6,2091,01.006.0119,360,1879,354,,1,1,NULL,1.00,2015-09-04 12:29:00,NULL,1,0
1,6,2092,01.006.0120,360,1880,354,,1,1,NULL,1.00,2015-09-04 12:29:00,NULL,1,0
1,6,2093,01.006.0121,360,1881,354,,1,1,NULL,1.00,2015-09-07 09:53:00,NULL,1,0
2,1,2094,02.001.0143,508,1882,361,,1,1,NULL,1.00,2015-09-21 11:53:00,NULL,1,0
2,1,2095,02.001.0144,509,1883,361,,1,1,NULL,1.00,2015-09-21 11:54:00,NULL,1,0
1,5,2096,01.005.0553,110,1884,363,,1,1,NULL,1.00,2015-10-02 10:47:00,NULL,1,0
1,5,2097,01.005.0554,510,1885,362,,1,1,NULL,1.00,2015-10-02 10:48:00,NULL,1,0
1,5,2098,01.005.0555,85,1886,23,,1,1,NULL,1.00,2015-10-16 12:54:00,NULL,1,0
1,5,2099,01.005.0556,85,1887,23,,1,1,NULL,1.00,2015-10-16 12:54:00,NULL,1,0
1,6,2100,01.006.0122,313,1888,229,,1,1,NULL,1.00,2015-10-28 11:14:00,NULL,1,0
1,6,2101,01.006.0123,511,1889,229,,1,1,NULL,1.00,2015-10-28 11:16:00,NULL,1,0
1,6,2102,01.006.0124,360,1890,360,,1,1,NULL,1.00,2015-10-29 10:11:00,NULL,1,0
1,6,2103,01.006.0125,511,1891,229,,1,1,NULL,1.00,2015-10-29 12:23:00,NULL,1,0
1,6,2104,01.006.0126,351,1892,319,,1,1,NULL,1.00,2015-11-04 10:41:00,NULL,1,0
1,6,2105,01.006.0127,313,1893,354,,1,1,NULL,1.00,2015-11-13 11:01:00,NULL,1,0
1,5,2106,01.005.0557,226,1894,40,,1,1,NULL,20.00,2015-11-18 11:30:00,NULL,1,0
1,5,2107,01.005.0558,512,1895,40,,1,1,NULL,2.00,2015-12-07 12:08:00,NULL,1,0
5,2,2108,05.002.0020,513,1896,29,,1,1,NULL,1.00,2016-01-07 10:08:00,NULL,1,0
3,1,2109,03.001.0204,243,1897,184,,1,1,NULL,1.00,2016-01-13 12:27:00,NULL,1,0
3,1,2110,03.001.0205,243,1898,184,,1,1,NULL,1.00,2016-01-13 12:28:00,NULL,1,0
2,1,2111,02.001.0145,514,1899,365,,15,15,NULL,1.00,2016-02-04 09:20:00,NULL,1,0
1,5,2112,01.005.0559,495,1900,40,,1,1,NULL,1.00,2016-03-08 11:41:00,NULL,1,0
1,6,2113,01.006.0128,351,1901,229,,1,1,NULL,1.00,2016-03-17 10:35:00,NULL,1,0
3,1,2114,03.001.0206,43,1902,50,,1,1,NULL,1.00,2016-03-23 11:38:00,NULL,1,0
2,1,2115,02.001.0146,117,1903,32,,1,1,NULL,1.00,2016-03-23 11:43:00,NULL,1,0
1,6,2116,01.006.0129,360,1904,299,,1,1,NULL,1.00,2016-03-24 12:50:00,NULL,1,0
1,5,2117,01.005.0560,85,1905,98,,1,1,NULL,2.00,2016-03-30 10:20:00,NULL,1,0
1,5,2118,01.005.0561,85,1906,98,,1,1,NULL,2.00,2016-03-30 10:20:00,NULL,1,0
1,5,2119,01.005.0562,85,1907,98,,1,1,NULL,2.00,2016-03-30 10:21:00,NULL,1,0
1,5,2120,01.005.0563,85,1908,348,,1,1,NULL,2.00,2016-03-30 11:36:00,NULL,1,0
1,5,2121,01.005.0564,85,1909,348,,1,1,NULL,2.00,2016-03-30 11:48:00,NULL,1,0
1,5,2122,01.005.0565,98,1910,40,,1,1,NULL,1.00,2016-04-06 15:59:00,NULL,1,0
1,6,2123,01.006.0130,490,1911,366,,1,1,NULL,1.00,2016-04-12 10:24:00,NULL,1,0
1,6,2124,01.006.0131,490,1912,367,,1,1,NULL,1.00,2016-04-12 10:25:00,NULL,1,0
1,6,2125,01.006.0132,490,1913,366,,1,1,NULL,1.00,2016-04-22 10:55:00,NULL,1,0
1,6,2126,01.006.0133,490,1914,367,,1,1,NULL,1.00,2016-04-22 10:55:00,NULL,1,0
1,6,2127,01.006.0134,360,1915,299,,1,1,NULL,1.00,2016-04-27 09:23:00,NULL,1,0
1,5,2128,01.005.0566,171,1916,368,,1,1,NULL,1.00,2016-06-16 12:29:00,NULL,1,0
1,6,2129,01.006.0135,351,1917,370,,1,1,NULL,1.00,2016-06-28 09:33:00,NULL,1,0
1,5,2130,01.005.0567,6,1919,269,,1,1,NULL,1.00,2016-06-29 10:27:00,NULL,1,0
2,1,2131,02.001.0147,481,1918,371,,1,1,NULL,1.00,2016-06-29 12:02:00,NULL,1,0
1,3,2132,01.003.0361,45,1920,1,,1,1,NULL,1.00,2016-06-29 12:20:00,NULL,1,0
1,5,2133,01.005.0568,99,1922,357,,1,1,NULL,5.00,2016-07-04 10:31:00,NULL,1,0
1,5,2134,01.005.0569,171,1923,272,,1,1,NULL,2.00,2016-07-04 10:41:00,NULL,1,0
1,6,2135,01.006.0136,360,1921,299,,1,1,NULL,1.00,2016-07-12 10:20:00,NULL,1,0
2,1,2136,02.001.0148,514,1924,365,,1,1,NULL,1.00,2016-08-08 10:57:00,NULL,1,0
2,1,2137,02.001.0149,212,1925,40,,11,11,NULL,1.00,2016-08-10 11:10:00,NULL,1,0
1,5,2138,01.005.0570,109,1926,372,,1,1,NULL,1.00,2016-08-12 09:57:00,NULL,1,0
1,1,2139,01.001.0406,30,1927,40,,1,1,NULL,1.00,2016-09-02 11:19:00,NULL,1,0
1,1,2140,01.001.0407,30,1928,40,,1,1,NULL,1.00,2016-09-02 11:20:00,NULL,1,0
1,1,2141,01.001.0408,30,1929,40,,1,1,NULL,1.00,2016-09-02 11:20:00,NULL,1,0
1,1,2142,01.001.0409,30,1930,40,,1,1,NULL,1.00,2016-09-02 11:20:00,NULL,1,0
1,1,2143,01.001.0410,30,1931,40,,1,1,NULL,1.00,2016-09-02 11:21:00,NULL,1,0
2,1,2144,02.001.0150,101,1932,40,,1,1,NULL,1.00,2016-09-07 12:42:00,NULL,1,0
1,6,2145,01.006.0137,313,1933,373,,1,1,NULL,1.00,2016-09-08 10:11:00,NULL,1,0
1,6,2146,01.006.0138,351,1934,370,,1,1,NULL,1.00,2016-09-08 10:20:00,NULL,1,0
3,1,2147,03.001.0207,55,1935,29,,1,1,NULL,1.00,2016-10-21 11:31:00,NULL,1,0
1,6,2148,01.006.0139,360,1936,354,,1,1,NULL,1.00,2016-10-25 10:10:00,NULL,1,0
1,5,2149,01.005.0571,91,1937,12,,1,1,NULL,1.00,2016-10-27 11:49:00,NULL,1,0
2,1,2150,02.001.0151,514,1939,377,,1,1,NULL,1.00,2016-12-06 11:21:00,NULL,1,0
2,1,2151,02.001.0152,515,1938,107,,1,1,NULL,1.00,2016-12-06 11:21:00,NULL,1,0
1,5,2152,01.005.0572,87,1940,260,,1,1,NULL,200.00,2016-12-13 10:47:00,NULL,1,0
5,1,2153,05.001.0061,196,1941,378,,1,1,NULL,1.00,2016-12-13 12:44:00,NULL,1,0
1,5,2154,01.005.0573,212,1942,40,,1,1,NULL,10.00,2016-12-28 12:11:00,NULL,1,0
1,3,2155,01.003.0362,139,1943,23,,1,1,NULL,1.00,2016-12-30 10:22:00,NULL,1,0
3,1,2156,03.001.0208,338,1944,201,,1,1,NULL,1.00,2017-01-06 10:06:00,NULL,1,0
3,1,2157,03.001.0209,126,1945,379,,1,1,NULL,1.00,2017-01-06 10:09:00,NULL,1,0
3,1,2158,03.001.0210,126,1946,379,,1,1,NULL,1.00,2017-01-06 10:10:00,NULL,1,0
1,5,2159,01.005.0574,94,1947,437,,1,1,NULL,50.00,2017-01-09 12:55:00,NULL,1,0
2,1,2160,02.001.0153,86,1194,380,,1,1,NULL,3.00,2017-01-10 09:27:00,NULL,1,0
1,6,2161,01.006.0140,462,1949,354,,1,1,NULL,2.00,2017-01-23 12:28:00,NULL,1,0
1,5,2162,01.005.0575,87,1950,40,,1,1,NULL,1.00,2017-01-27 13:00:00,NULL,1,0
1,5,2163,01.005.0576,87,1951,40,,1,1,NULL,1.00,2017-01-27 13:00:00,NULL,1,0
1,5,2164,01.005.0577,87,1952,40,,1,1,NULL,1.00,2017-01-27 13:01:00,NULL,1,0
1,5,2165,01.005.0578,87,1953,40,,1,1,NULL,1.00,2017-01-27 13:01:00,NULL,1,0
1,3,2166,01.003.0363,139,1954,23,,1,1,NULL,1.00,2017-01-31 10:13:00,NULL,1,0
1,5,2167,01.005.0579,85,1958,40,,1,1,NULL,2.00,2017-02-01 09:08:00,NULL,1,0
2,1,2168,02.001.0154,147,1961,32,,11,11,NULL,1.00,2017-02-03 09:41:00,NULL,1,0
1,5,2169,01.005.0580,179,1962,381,,1,1,NULL,2.00,2017-02-10 11:59:00,NULL,1,0
1,5,2170,01.005.0581,85,1964,40,,1,1,NULL,1.00,2017-03-06 10:50:00,NULL,1,0
1,5,2171,01.005.0582,245,1963,30,,2,3,NULL,1.00,2017-03-07 09:03:00,NULL,1,0
1,3,2172,01.003.0364,139,1965,23,,1,1,NULL,1.00,2017-03-07 09:43:00,NULL,1,0
1,3,2173,01.003.0365,139,1966,23,,1,1,NULL,1.00,2017-03-07 09:43:00,NULL,1,0
1,3,2174,01.003.0366,139,1967,23,,1,1,NULL,1.00,2017-03-07 09:44:00,NULL,1,0
1,3,2175,01.003.0367,139,1968,23,,1,1,NULL,1.00,2017-03-07 09:44:00,NULL,1,0
1,3,2176,01.003.0368,139,1969,23,,1,1,NULL,1.00,2017-03-07 09:44:00,NULL,1,0
1,3,2177,01.003.0369,139,1970,23,,1,1,NULL,1.00,2017-03-07 09:44:00,NULL,1,0
1,3,2178,01.003.0370,120,1971,23,,1,1,NULL,1.00,2017-03-07 09:49:00,NULL,1,0
1,3,2179,01.003.0371,139,1972,23,,1,1,NULL,1.00,2017-03-07 09:58:00,NULL,1,0
1,5,2180,01.005.0583,87,1973,40,,1,1,NULL,200.00,2017-03-07 11:19:00,NULL,1,0
2,1,2181,02.001.0155,86,1974,151,,11,11,NULL,1.00,2017-03-09 12:49:00,NULL,1,0
1,2,2182,01.002.0163,161,1975,23,,1,1,NULL,6.00,2017-03-29 11:50:00,NULL,1,0
1,2,2183,01.002.0164,333,633,305,,1,1,NULL,6.00,2017-03-31 10:24:00,NULL,1,0
1,5,2184,01.005.0584,171,1976,368,,1,1,NULL,5.00,2017-04-18 12:39:00,NULL,1,0
1,6,2185,01.006.0141,490,1977,354,,1,1,NULL,1.00,2017-05-04 09:54:00,NULL,1,0
1,5,2186,01.005.0585,87,1978,40,,1,1,NULL,100.00,2017-06-02 11:31:00,NULL,1,0
1,5,2187,01.005.0586,87,1979,40,,1,1,NULL,100.00,2017-06-02 11:33:00,NULL,1,0
1,6,2188,01.006.0142,351,1981,382,,1,1,NULL,1.00,2017-06-06 13:16:00,NULL,1,0
1,6,2189,01.006.0143,490,1980,382,,1,1,NULL,1.00,2017-06-06 13:17:00,NULL,1,0
1,5,2190,01.005.0587,118,1982,308,,1,1,NULL,1.00,2017-06-08 12:32:00,NULL,1,0
1,6,2191,01.006.0144,360,1983,354,,1,1,NULL,2.00,2017-07-07 13:35:00,NULL,1,0
4,1,2192,04.001.0018,208,1984,40,,1,1,NULL,10.00,2017-07-21 09:57:00,NULL,1,0
1,5,2193,01.005.0588,175,531,40,,3,3,NULL,1.00,2017-08-15 10:48:00,NULL,1,0
1,5,2194,01.005.0589,109,1985,383,,1,1,NULL,1.00,2017-08-21 11:44:00,NULL,1,0
5,2,2195,05.002.0021,517,1986,40,,1,1,NULL,1.00,2017-08-22 10:36:00,NULL,1,0
5,2,2196,05.002.0022,518,1987,40,,1,1,NULL,1.00,2017-08-22 10:37:00,NULL,1,0
5,2,2197,05.002.0023,519,1988,40,,1,1,NULL,1.00,2017-08-29 11:15:00,NULL,1,0
5,2,2198,05.002.0024,520,1989,40,,1,1,NULL,1.00,2017-08-29 11:16:00,NULL,1,0
5,1,2199,05.001.0062,194,1990,40,,1,1,NULL,1.00,2017-08-30 11:33:00,NULL,1,0
5,1,2200,05.001.0063,521,1992,40,,1,1,NULL,1.00,2017-08-30 11:33:00,NULL,1,0
5,1,2201,05.001.0064,522,1993,40,,1,1,NULL,1.00,2017-08-30 11:33:00,NULL,1,0
5,2,2202,05.002.0025,464,1994,40,,1,1,NULL,1.00,2017-08-30 11:38:00,NULL,1,0
1,3,2203,01.003.0372,45,1995,116,,1,1,NULL,1.00,2017-09-07 10:38:00,NULL,1,0
1,3,2204,01.003.0373,45,1996,116,,1,1,NULL,1.00,2017-09-07 10:42:00,NULL,1,0
1,6,2205,01.006.0145,351,1997,354,,1,1,NULL,1.00,2017-09-12 10:11:00,NULL,1,0
1,6,2206,01.006.0146,523,1998,354,,1,1,NULL,1.00,2017-09-12 10:17:00,NULL,1,0
1,6,2207,01.006.0147,351,1999,354,,1,1,NULL,1.00,2017-09-12 10:22:00,NULL,1,0
1,3,2208,01.003.0374,264,2000,53,,1,1,NULL,1.00,2017-09-14 11:39:00,NULL,1,0
3,1,2209,03.001.0211,43,2001,50,,1,1,NULL,1.00,2017-09-28 09:09:00,NULL,1,0
3,1,2210,03.001.0212,43,2002,50,,1,1,NULL,1.00,2017-09-28 09:09:00,NULL,1,0
1,2,2211,01.002.0165,524,2003,85,,1,1,NULL,1.00,2017-09-29 12:57:00,NULL,1,0
1,5,2212,01.005.0590,176,534,40,,15,15,NULL,1.00,2017-10-02 10:41:00,NULL,1,0
1,6,2213,01.006.0148,472,2005,354,,1,1,NULL,1.00,2017-10-17 12:51:00,NULL,1,0
1,5,2214,01.005.0591,87,2006,40,,1,1,NULL,50.00,2017-10-26 12:23:00,NULL,1,0
3,1,2215,03.001.0213,525,2007,40,,11,11,NULL,5.00,2017-11-13 12:26:00,NULL,1,0
5,1,2216,05.001.0065,526,2008,40,,1,1,NULL,1.00,2017-11-23 09:07:00,NULL,1,0
1,5,2217,01.005.0592,527,2009,137,,1,1,NULL,1.00,2017-11-28 09:32:00,NULL,1,0
1,5,2218,01.005.0593,85,2010,98,,1,1,NULL,2.00,2017-12-06 10:16:00,NULL,1,0
1,5,2219,01.005.0594,85,2011,98,,1,1,NULL,2.00,2017-12-06 10:17:00,NULL,1,0
1,5,2220,01.005.0595,85,2012,98,,1,1,NULL,2.00,2017-12-06 10:17:00,NULL,1,0
1,5,2221,01.005.0596,85,2013,98,,1,1,NULL,2.00,2017-12-06 10:17:00,NULL,1,0
1,5,2222,01.005.0597,85,2014,98,,1,1,NULL,2.00,2017-12-06 10:17:00,NULL,1,0
1,5,2223,01.005.0598,85,2015,98,,1,1,NULL,2.00,2017-12-06 10:18:00,NULL,1,0
1,5,2224,01.005.0599,85,2016,98,,1,1,NULL,2.00,2017-12-06 10:18:00,NULL,1,0
1,5,2225,01.005.0600,85,2023,98,,1,1,NULL,2.00,2017-12-06 10:18:00,NULL,1,0
1,5,2226,01.005.0601,85,2017,98,,1,1,NULL,2.00,2017-12-06 10:19:00,NULL,1,0
1,5,2227,01.005.0602,85,2018,98,,1,1,NULL,2.00,2017-12-06 10:19:00,NULL,1,0
1,5,2228,01.005.0603,85,2019,98,,1,1,NULL,2.00,2017-12-06 10:25:00,NULL,1,0
1,5,2229,01.005.0604,85,2020,98,,1,1,NULL,2.00,2017-12-06 10:26:00,NULL,1,0
1,5,2230,01.005.0605,85,2021,98,,1,1,NULL,2.00,2017-12-06 10:26:00,NULL,1,0
1,5,2231,01.005.0606,85,2022,98,,1,1,NULL,2.00,2017-12-06 10:26:00,NULL,1,0
5,1,2232,05.001.0066,303,2024,384,,16,16,NULL,1.00,2017-12-08 09:03:00,NULL,1,0
1,5,2233,01.005.0607,94,2025,385,,1,1,NULL,200.00,2017-12-08 10:15:00,NULL,1,0
1,5,2234,01.005.0608,94,2026,385,,1,1,NULL,500.00,2017-12-08 10:15:00,NULL,1,0
1,5,2235,01.005.0609,94,2027,385,,1,1,NULL,500.00,2017-12-08 10:15:00,NULL,1,0
2,1,2236,02.001.0156,176,2028,40,,1,1,NULL,1.00,2018-01-09 11:50:00,NULL,1,0
1,5,2237,01.005.0610,350,2035,40,,1,1,NULL,1.00,2018-01-15 11:18:00,NULL,1,0
1,5,2238,01.005.0611,85,2083,40,,1,1,NULL,2.00,2018-01-16 11:57:00,NULL,1,0
1,5,2239,01.005.0612,85,2031,193,,1,1,NULL,1.00,2018-01-16 11:58:00,NULL,1,0
1,5,2240,01.005.0613,85,2032,193,,1,1,NULL,2.00,2018-01-16 11:59:00,NULL,1,0
1,5,2241,01.005.0614,85,2033,193,,1,1,NULL,2.00,2018-01-16 12:00:00,NULL,1,0
1,5,2242,01.005.0615,85,2034,193,,1,1,NULL,2.00,2018-01-16 12:00:00,NULL,1,0
1,1,2243,01.001.0411,37,2036,298,,1,1,NULL,1.00,2018-03-06 09:33:00,NULL,1,0
1,2,2244,01.002.0166,223,2037,364,,1,1,NULL,1.00,2018-03-06 09:39:00,NULL,1,0
3,1,2245,03.001.0214,100,2038,40,,11,11,NULL,4.00,2018-03-21 09:59:00,NULL,1,0
1,1,2246,01.001.0412,11,2039,40,,1,1,NULL,1.00,2018-03-22 11:45:00,NULL,1,0
1,1,2247,01.001.0413,37,2040,389,,1,1,NULL,2.00,2018-04-03 10:29:00,NULL,1,0
1,3,2248,01.003.0375,45,2041,1,,1,1,NULL,1.00,2018-04-05 10:31:00,NULL,1,0
5,2,2249,05.002.0026,528,2042,40,,1,1,NULL,1.00,2018-05-21 12:25:00,NULL,1,0
5,2,2250,05.002.0027,529,2043,40,,1,1,NULL,1.00,2018-05-21 12:25:00,NULL,1,0
5,2,2251,05.002.0028,529,2044,40,,1,1,NULL,1.00,2018-05-21 12:26:00,NULL,1,0
5,2,2252,05.002.0029,340,2045,40,,1,1,NULL,1.00,2018-05-21 12:45:00,NULL,1,0
5,2,2253,05.002.0030,318,2046,40,,1,1,NULL,1.00,2018-05-29 10:18:00,NULL,1,0
5,2,2254,05.002.0031,530,2047,40,,1,1,NULL,1.00,2018-05-29 10:43:00,NULL,1,0
1,3,2255,01.003.0376,139,2048,23,,1,1,NULL,5.00,2018-05-31 12:09:00,NULL,1,0
1,3,2256,01.003.0377,139,2049,23,,1,1,NULL,5.00,2018-05-31 12:09:00,NULL,1,0
1,2,2257,01.002.0167,333,2050,23,,1,1,NULL,6.00,2018-05-31 12:19:00,NULL,1,0
2,1,2258,02.001.0157,157,2051,40,,11,11,NULL,5.00,2018-06-05 10:42:00,NULL,1,0
